ResponseId,treat1summ,treat2summ,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure,Notes
R_Uhf86N9cUiAA5Y5,The article is about Asian hate in United States since the Covid-19 pandemic started in March 2020.  Asians are spatted at and called names. They are told and screamed at to go back where they came from.  Stop Asian Hate says that we must stop anti-Asian actions.,,1,0,0,0,0,0,0,0,
R_3kmGvaQwcKf1Ims,,,,,,,,,,,
R_3D137IZwtr9OglP,"Asian people are being discriminated just because of Covid.. This discrimination has been on-going for years. But, it was brought to light and more frequently, due to the introduction of Covid to this country",,1,0,0,0,0,0,0,0,
R_1ePsMKMNQJQ2aN8,,"The article ia about racial discrimination.
Shows how many people are being discriminated.
Asian are amongst that are discriminated with 17% of incidents",1,0,0,0,0,0,0,0,
R_3LZ58mW292SrrkF,,,,,,,,,,,
R_efVHhBDbADCWM2l,,"There has been an increase of hate crimes toward asian americans since the pandemic. They experience being told to leave stores and being harassed on the streets. Not just asian americans are being targeted though, african americans, non-white americans,and indigenous people are also being targeted. ",1,1,0,0,0,0,0,0,
R_1j7LPFcNHXPuoVY,,"many asian facing asian hate or bully in US, blaming them bring COVID to US, and ask them to go back to where they from. not only Asian, also some other minority also face the same hate problem. ",1,0,0,0,0,0,0,0,
R_27dKf8SgUWDBPJy,,,,,,,,,,,
R_1DGMBm2JobIlHPa,Asian Americans are being discriminated against after the pandemic has started. They are also facing racism for looking the way that they do. The lady that was interviewed states that Asian Americans need to stand up for themselves. ,,1,0,0,0,0,0,0,0,
R_3sXRp3rkL6shyrT,,,,,,,,,,,
R_1ezztxYzNh9GXbs,,Asian hate is something that has historically always existed. It wasn’t until recently that this crime has come to light as people are more open and willing to speak up. We are part of the problem when we remain silent. ,1,0,0,1,0,0,0,0,
R_88nR5x353qFGFj3,,The article is about the rising racist and anti-Asian sentiment. It has been growing since COVID-19 started. This adds to the xenophobic discrimination against people of color that has existed for a very long time.,1,1,0,0,0,0,0,0,
R_124NjrFkPUXs2tC,,,,,,,,,,,
R_1FFYKUWCCVT259J,"A new Jersey Asian American was attacked racially after the covid hit the nation,  Asian American people are being racially targeted for attack. It needs to be addressed in order to prevent all these racist attack happening all around the US.",,1,0,0,0,0,0,0,0,
R_6JexzNaIoZ9MXWp,Lily was blamed for bringing the Covid virus in the country hen she was in the grocery market. The women told her to go back where she belonged.,,1,0,0,0,0,0,0,0,
R_Toq86tVhycVJyX7,Asian American hate crimes and bias incidents are reported to be increasing since March 2020. The sentiment seems fueled by the COVID-19 pandemic but reveals some anti-immigrant feelings as well. Some activism and mobilization to unite communities is occurring.,,1,0,0,0,0,0,0,0,
R_3m8X4DjcX6PYY3k,,,,,,,,,,,
R_3D6CDBqJu5TK03t,"Asian American discrimination and targeted harassment have increased significantly since the start of the COVID-19 pandemic. People of Asian descent are banding together to protest the amount of hatred they are receiving. The movement, Stop Asian Hate, has been made to speak out against harassment. ",,1,0,0,0,0,0,0,0,
R_OwIeZ6KZ9INZVtL,,Asian Americans are experiencing hate from other races. People are blaming Asian Americans for bringing over the COVID-19. But there is efforts being made to stop this mindset and supporting/protecting Asian Americans from this hate.,1,0,0,0,0,0,0,0,
R_1i4oJi5dP8bv5WU,,,,,,,,,,,
R_3MahFZS1xxy0BF6,The article is about racism and discrimination.,,0,0,0,0,0,0,0,0,
R_bvfs1IcRZE2V3m9,,,,,,,,,,,
R_1JFr3AEnYckNWON,It focuses on xenophobia and presents a case on the same,,0,1,0,0,0,0,0,0,
R_5btKeYXWzlyFTnr,,,,,,,,,,,
R_8J2WR6iL1UWEHvP,,,,,,,,,,,
R_2wRDnrj6J7l7CE4,,This article talks about racial discrimination and hate crimes against Asian and other non White groups. 17% of Asian population is targeted related to COVID. The hate crimes are increasing against Asian  Americans. ,1,1,0,0,0,0,0,0,
R_1GJP5mMgIG99qs8,"Asian American hate crimes have risen since COVID-19. Reportedly it was a 17% increase. Ubers, grocery stores, and everywhere else.",,1,0,0,0,0,0,0,0,
R_1HqwXQn72iduLLT,,increases racism to asian,1,0,0,0,0,0,0,0,
R_3HMOulyRk0lEI9I,,,,,,,,,,,
R_2rop2HMRUP29R2p,,New Jersey woman spat on while grocery shopping. This is one of many example of a rising case of Anti-Asian hate crime. Anti-Asian hate crime rate has increase since the onset of covid,1,0,0,0,0,0,0,0,
R_1LAaIxwMe8p7NWb,,"Asians are experiencing hate crimes recently. Other racial groups are also experiencing such hate crimes including blacks, Latinos, and indigenous peoples. We must all stand up for each other",1,1,0,0,0,0,0,0,
R_svybhzeo6vBc7IJ,Asian american faces racism. the percentage of Asian American racism has increased by 17% from Covid pandemic. Person spat on Asian american and asked to leave this country.,,1,0,0,0,0,0,0,0,
R_1rAHRHInNzXbLkJ,,"Since the start of Covid pandemic, there is an increase in xenophobia towards Asian and Asian-Americans. It is negatively effecting Asian and Asian-Americans. People are afraid. ",1,0,0,0,1,0,0,0,
R_1DMVE0Fe2NtysZb,,,,,,,,,,,
R_1QneacV93krDECi,,,,,,,,,,,
R_21gHah7PEcPUg8I,,It is about if I follow the news about politics. ,0,0,0,0,0,0,1,0,
R_25TlI7jnrP7XL6I,Asain people experiencing false discrimination and blame for bringing covid 19 to America. Then a news person speak about it. ,,1,0,0,0,0,0,0,0,
R_2zMI5eOWFcgPqJk,,"Lily wong went to the store and another shopper spat at her and blamed her for bringing covid to the United States. "" you need to go back where you from"" the shopper said.",0,0,0,0,0,0,0,0,
R_1dadCfdjo4zeVPF,The shopper told like to go back where she came from. And for blaming her for covid-19,,0,0,0,0,0,0,0,0,
R_2ClFrEiQkM8shuf,"Since Covid-19, there have been increased Asia hate crimes, we as Asia American should united and stand up for ourself. Looking back at this country's history, American is a melting pot, there is no reason why Asia American should be treated differently, everybody at this country are coming from some places outside American.  ",,1,0,0,0,0,0,0,0,
R_2EzvODhyv6Pc32x,,,,,,,,,,,
R_12LtFae0veGob4H,,,,,,,,,,,
R_Wj0cJiXw7u6q8QV,"In New Jersey, Asians are being discriminated for bringing COVID-19. An Asian also was told to go back. It is an article that may be made up for intended purpose.",,1,0,0,0,0,0,0,0,
R_AnFSyyRavi2VKox,,,,,,,,,,,
R_3qaK70jyxs6gMQm,The article describe a rise in hate against Asian American in the United States. Individuals have disregarded those of a visually immigrant background as being truly American. Generally the rise seems associated with rising hate against those who look different. ,,1,0,0,0,0,0,0,0,
R_2ZBpmRHEqqZyLfA,,There has been an increase in hate against Asian Americans.  This appears to be related mainly to the Covid pandemic.  More asians are reporting incidents of hate speech or other anti-asian sentiment.,1,0,0,0,0,0,0,0,
R_1n1kpPsz0TCfHGh,AsianAmerican getting  hated on by the United States,,1,0,0,0,0,0,0,0,
R_1LRqiYt1Y42PqkR,,,,,,,,,,,
R_DICIRgyFvqooB4R,,hate against Asian Americans due to pandemic. Not just Asians but also other minority people are being discriminated. The author tells that we must fight together against racial discrimination,1,1,0,0,0,0,0,0,
R_O9C4vYGzYY1cTF7,Stop asian hate. I don't really know the rest of the article.,,1,0,0,0,0,0,1,0,
R_en7LXxA9vBaPQoV,,,,,,,,,,,
R_2sSASHQEUd7HtXX,,,,,,,,,,,
R_3vXVPKUVCIHiB1f,,"Anti-Asian behaviors have been increased during Covid 19 period and continued. Not only Asian found, other minor populations also reported discrimination increased.",1,1,0,0,0,0,0,0,
R_Osfwp19TlmHfM6l,"This article is regarding how the influx in Covid cases caused racism Among the Asian community. The origins of the virus which were traced to China led people to assume all Asian people had the virus. Additionally, this virus was racially referred to as the China virus. ",,1,0,0,0,0,0,0,0,
R_1XKPOxLy8m8Ktfr,,,,,,,,,,,
R_5jruTBxpbVR3lV7,,It was about an asian women shopping and being told to leave the country. The article talked about how other demographics have also had an increase in hate crimes. The article ends with saying that we must stand together.,1,1,0,0,0,0,0,0,
R_3gO3vEyP9g3UWPg,,,,,,,,,,,
R_23VIUrELPzKhECQ,,"there's been a rise in hate crimes towards asians and asian americans.  One woman had been spat on and told to ""Go back to her own country."" there's also been a rise in racism and hate crimes towards other minorities.",1,1,0,0,0,0,0,0,
R_3OjispOcgcwuxS7,,,,,,,,,,,
R_1rPVHgzPCnmGpD0,"A New Jersey woman of Asian descent faced hate crime because of her race. She was spat out by someone at a local store. Since March 2020, 17% Asian American faced hate crime ",,1,0,0,0,0,0,0,0,
R_3fWdwRDc8IkHXBv,,Asian hate has increased since 2020. People of Asian descent are being spat/coughed on and told to go back where they came from. Other non-white communities see an increase in hate too.,1,1,0,0,0,0,0,0,
R_1LBgW4waf2GZsEp,"The disrimination and violence affecting the Asian community, in-relation to Covid 19. That it will continue to happen , and might get worsen. And also there's any a need for us in the Asian community to stand up, and come together, to help one another.",,1,0,0,0,0,0,0,0,
R_zZOD92NwuLtY4k9,"since the pandemic Asian hate has been prevalent in US
we should stop this kind of mentality
there has been a random attack in the Asian community

",,1,0,0,0,0,0,0,0,
R_OCj2S5Pq49cMDbr,,"As a result of the COVID pandemic, Asians and Asian Americans are being targeted. They’re being told to go back to where they came from and blamed for bringing COVID to America. Other communities of color are also experiencing more hate crimes including acts of violence. ",1,1,0,0,0,0,0,0,
R_3HNdMCgGp7ApkOR,,,,,,,,,,,
R_BECvuLjvuHv2Cml,,,,,,,,,,,
R_2bVj7f5mKZABM6R,Asian hate crimes have been around for a long time. COVID increased these hate crimes. Many people blamed the Asian community of bringing COVID to the United States. ,,1,0,0,0,0,0,0,0,
R_1QfM0PghspcO8GW,,,,,,,,,,,
R_Ddu1YGElGX93ZTz,,There is so much hatred for Asian Americans. They 're blaming Asians for the Covid.,1,0,0,0,0,0,0,0,
R_23fvPgLURkv1jGw,,Asian woman was told to return to where she was from while shopping during the Covid-19 pandemic. The pandemic raised discrimination among Asian groups. Phan is trying to help Stop Asian Hate.,1,0,0,0,0,0,0,0,
R_20ZfRN7gxgFIwjg,,"The article is about the increase in hate against asian americans after covid-19 pandemic had happen and getting blamed for it.Marcus Phan a member is stop asian hate is saying the increase in hate isn't being experience by asian people alone, but a lot of non white groups have reported a higher level of hate.",1,1,0,0,0,0,0,0,
R_32KhcQTQQsRUrZL,"There's been a rise in Anti-Asian Hate crimes. An individual was heckled, being told to return to where she came from. There seems to be a counter-movement towards this as well.",,1,0,0,0,0,0,0,0,
R_2dHepIfvq01TYzz,,,,,,,,,,,
R_3oYMaa4TYREhywf,"A rise in racism and xenophobic hate attacks towards the Asian community has coincided with the start of the Covid pandemic. The enmity towards the Asian community has always existed, but has manifested more acutely due to Covid fears. This has led to dangerous and harmful situations for Asian-identifying members. ",,1,0,0,0,0,0,0,0,
R_1LNW9lt7SmNlNdh,,"covid 19
asian american
discrimination",1,0,0,0,0,0,0,0,
R_2EctasQIopjQPqH,,"racial discrimination especially during covid
asian discrimination especially during COVID",1,0,0,0,0,0,0,0,
R_2ATkJbCd53vdZ9c,,,,,,,,,,,
R_2dybOuDsHxnvqm0,,Stop asian hate. Black lives matter. Nbc is a good.,1,1,0,0,0,0,0,0,
R_2tSzr0K032PNWmt,,,,,,,,,,,
R_AGtmljfrLwLCmpr,,,,,,,,,,,
R_1dzyA8OpKBERwKh,"Asian hate crimes have risen since the start of covid 19.
Asian hate crimes have always been an issue.
It's time for Asians to stick to together and back each other up.",,1,0,0,0,0,0,0,0,
R_2rCxqbMu9lHvDPr,"The article is real, and I myself experience the same . When I was in line to
pay my goods I was ignore and the next person behind me was treated well and by fast me So I have to leave and just drop the goods I'm suppose to buy.",,0,0,0,0,0,0,0,0,
R_27xGwfJJh1Fjwb2,"The article talks about how Asian Americans are getting discriminated because of their race during the pandemic. This such as getting spit on, kicked, or even not allowed to ride in a car are some of the things they experienced. A rise in hate crimes are a result of the COVID-19 Pandemic.",,1,0,0,0,0,0,0,0,
R_2AZmi1d6PnWyn8w,,,,,,,,,,,
R_2Xbn8gOoFCGozDj,,,,,,,,,,,
R_3e8quG5XY6EgC4W,,,,,,,,,,,
R_eWNDUw4ATZwdKgN,Asian crime hate is rising during covid 19 crisis. Asian getting picked on. Asian community need to be brave and speak up for themselves. ,,1,0,0,0,0,0,0,0,
R_1pzm8cxRsPEqGlS,How do you check out your own business companies and what the effect on grain is about it and how to get the appropriate position and to be able and not just to be a.,,0,0,0,0,0,0,1,0,
R_vrwyGmY6xBGZGz7,,The article is about anti-racism and the incidents that happen right now for racism. Trump made this happen by saying that COVID 19 is a Chinese disease that causes lot of people death and shut down every country. ,0,0,0,0,0,0,0,0,
R_1GEmXQPLJwyiO7Y,,Asian hate is on the rise,1,0,0,0,0,0,0,0,
R_3DbcRNMoRLIOcas,,"The article emphasized that since March 2020 17% of Asian Americans faced racial discrimination. The article also stated 16% of African Americans, 12% of Latino American and 25% of Indigenous Americans faced racial discrimination.",1,1,0,0,0,0,0,0,
R_1C2P7YZtscCvDQn,,,,,,,,,,,
R_1kHBbkq07SsUG0A,,"During the course of COVID, there has been seeing sharp increase in harassment and violence against Asian people and communities.  Need to stop Asian hate.  Stand up.  ",1,0,0,0,0,0,0,0,
R_2OK0jYGk7TiuO7N,,,,,,,,,,,
R_3hmvmr3uDRsdKcf,There is hate crimes against Asians.  Getting spit or coughed on and being told to go back where you came from. ,,1,0,0,0,0,0,0,0,
R_1qWJ9GMesxzetXr,,,,,,,,,,,
R_2zkDl5E7SGQYZVr,"Asian American being blamed for covid, lyft refused to pick up asian, must stand together to fight prejudice ",,1,0,0,0,0,0,0,0,
R_0xsXFJcsbLmYSOJ,,,,,,,,,,,
R_2pKRscXR0CtOYoR,,,,,,,,,,,
R_3edTCf9WvJ4Q6y2,"There has been a notable increase of anti-Asian discrimination and crimes based on blame for the COVID-19 virus in U.S. cities. Though Asians in many American states experience this kind of discrimination in their day-to-day lives, it has been worse because of the pandemic. In addition to physical assaults, Asians have been spat on, cursed at, denied access to Uber or Lift ridesharing, and other acts of discrimination.",,1,0,0,0,0,0,0,0,
R_UEmcIUKtgDYqzGV,,there is asain hate in some communities. multiple incidents have been reported from individuals. it is trying to highlight these problems ,1,0,0,0,0,0,0,0,
R_2PhrLZJjiNvoItL,Covid discrimination against Asian people. These people don't know the difference from where it came. Sad society,,1,0,0,0,0,1,0,0,
R_1K9AYHg8bZgZVGN,,"It talks about asian american hate. They are being blamed for covid 19. With that, hate acts were being inflicted to the asian community.",1,0,0,0,0,0,0,0,
R_u4fiG4dcg20igJH,Hate crime increase for Asian during the pandemics.  Asians had experienced racist shoppers in store.  Asian hate crime increased in the last couple years,,1,0,0,0,0,0,0,0,
R_3hDWTvYhcIPQw4U,,,,,,,,,,,
R_300pOlSDhtLgqRn,"Because of Covid-19 there has been Asian hate crimes, Asians are more alert and there Asian protest against this .",,1,0,0,0,0,0,0,0,
