ResponseId,treat1react,treat2react,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure, Notes
R_1eDEHzhDgaiWSc8,,i am shocked to learn about such incidents and am really concerned about my future generations.,0,0,0,0,1,0,0,0,
R_1P02apsjh1xam1N,,,,,,,,,,,
R_1LSUCj7yBYesX4f,,"It feels like a story that could be false or real but I would not be surprised at any of it.  I have not see much like this but once,  I can see how it can happen less explicitly and more implicitly.",0,0,0,0,0,0,0,0,
R_1K8RdgIptR1Lx1N,,,,,,,,,,,
R_21zUbC5uf2c4jeS,It is upsetting. It is unfair. It needs to fix and change and people need to fix their mindsets. ,,0,0,0,1,0,0,0,0,
R_3maXWORjleo0iKh,"This article frustrates me. Oftentimes, anti-Asian discrimination is not covered by the media and not taken seriously. This is likely due to Asians being viewed as the “model minority” and a lot of discrimination and violence comes from other minorities that have not had the success that Asian Americans have had.",,1,0,0,1,0,0,0,0,
R_3rJ0VGB98dvU1PA,,,,,,,,,,,
R_wRgGXVzdhvRA4Xn,,,,,,,,,,,
R_1db47SEkBHjzyCg,,It is abhorrent that the common man has to face to racism in a country made up from immigrants! The government needs to start better educational programs to inform the general population from the grass root level. ,0,0,0,1,0,0,0,0,
R_Xwh2ezH7cPRKnh7,"The hate about Asian people since Covid is true
The safety of Asian people is in danger
I support the Asian movement about hate",,1,0,0,0,0,0,0,0,
R_1JXVbVSdvts0Eql,,The article makes me sad and disappointed in Americans. I'm less proud to be an American. At the same time I'm not surprised that this is happening given the messages spread by Republicans.,0,0,1,0,0,1,0,0,
R_1jlIPd2Dz7kezNW,,,,,,,,,,,
R_3hzQVzXtlr2PE7D,"The article makes me sad, concerned and angry. It also reminds me that comments by former President Trump contributed to the stoking of anti-Asian attitudes. Unfortunately, racism has been and will continue to be part of the fabric of American life.",,1,0,0,1,1,1,0,0,
R_1GUrdbXl5SAA2Pg,I agree that there are more Asian hate related incidents related to the pandemic. It makes me a little nervous when going out in public. I wish people would not be so hateful.,,1,0,0,0,1,0,0,0,
R_1pAPHVE7FGsm7kL,,,,,,,,,,,
R_2EzthUwNtignJkK,,So sadly true and thinking of how I would or will react to when I get discriminated against,0,0,0,0,0,1,0,0,
R_Uhf86N9cUiAA5Y5,I feel really bad.  I believe in the danger.  I do not understand why people are so hateful.  I am lucky not to have personally experienced the hate.,,0,0,0,0,0,0,0,0,
R_3kmGvaQwcKf1Ims,,,,,,,,,,,
R_3D137IZwtr9OglP,I concur with this article. It is true that Asian people are being harassed and discriminated against just because they are Asians. I find this very troubling and unsettling. This type of behavior needs to be brought to the forefront and dealt with a swift hand ,,1,0,0,0,1,0,0,0,
R_1ePsMKMNQJQ2aN8,,"Asians came here in the US to seek opportunity.
There's only a handful or close to none that are  bad
If asians will leave US specially Filipino Nurses just like me, then who would take care of patients?",0,0,0,0,0,0,0,0,
R_3LZ58mW292SrrkF,,,,,,,,,,,
R_efVHhBDbADCWM2l,,It makes me upset to know that there are so many people who are ignorant in so many ways about covid. That racism and prejudice is still so prevalent in “the greatest country in the world”. Many people are still blind to what is happening in this country because they refuse to learn its true history so that its opens their eyes to the real issues happening in this so called melting pot of ethnicities.  ,0,0,0,1,0,0,0,0,
R_1j7LPFcNHXPuoVY,,"I am asian so I completely understand the frustrate and anger. I want the people to know, not all asian are from China. China people are worst. ",0,0,0,0,0,0,0,0,
R_27dKf8SgUWDBPJy,,,,,,,,,,,
R_1DGMBm2JobIlHPa,"This article reminds me of 9/11 and the racism that was faced by South Asians afterwards. My parents faced this racism and sometimes still get scared and anxious about it as they were looked at differently back then, like they were terrorists, especially my dad. It is extremely sad and disappointing that in this age, we are still dealing with issues like this, especially in the country that is known as the melting pot of cultures. ",,0,0,0,0,1,0,0,0,
R_3sXRp3rkL6shyrT,,,,,,,,,,,
R_1ezztxYzNh9GXbs,,"It was a strong article, especially considering it was written by an Asian author. It gives the story a stronger foundation and merit. It encourages us to take a stand and it took the pandemic to push for this change. ",0,0,0,0,0,0,0,0,
R_88nR5x353qFGFj3,,I'm not surprised because I've heard about this before. I've seen many articles that talk about this. It disgusts me that people are that hateful and ignorant.,0,0,1,0,0,0,0,0,
R_124NjrFkPUXs2tC,,,,,,,,,,,
R_1FFYKUWCCVT259J,"It is something very disturbing to me, as I am an Asian myself and I know how it feels like when someone attacks you for where you are from, I believe we all should take stance against it.",,1,0,0,0,1,0,0,0,
R_6JexzNaIoZ9MXWp,"As an Asian, I find this article very offensive. It doesn’t mean that the virus started in China means that lol Asians started it. This is not fair and is just Asian hate. We did not start it.",,1,0,0,1,0,0,0,0,
R_Toq86tVhycVJyX7,"Makes me sad and worried, but I also feel either misinformed or dubiously informed. The article only cites a start date of March 2020. It does not identify the current context of the writing, so I feel like this is outdated and not news to me at all.",,0,0,1,0,1,1,0,0,
R_3m8X4DjcX6PYY3k,,,,,,,,,,,
R_3D6CDBqJu5TK03t,"I had a neutral feeling reading this. I don't mean to sound heartless, but it wasn't something heart-wrenching really since it was something I have already heard and read multiple times. I just think it's sad it's so normalized at this point that I, a Chinese American, don't feel any strong emotions toward an article pointing out how people like me are getting harassed constantly. ",,0,0,1,0,0,1,0,0,
R_OwIeZ6KZ9INZVtL,,"I think that COVID-19 is not due to one specific group of people. We cannot generalize the virus to that. Epidemics happen, it has happened many times throughout history. People are simply overreacting and trying to find someone to blame as a way to cope with the fact that they are scared. None of this hate is necessary yet here we are. ",0,0,0,0,0,0,0,0,
R_1i4oJi5dP8bv5WU,,,,,,,,,,,
R_3MahFZS1xxy0BF6,I feel disgusted that wang has to face horrible discrimination,,0,0,0,0,0,0,0,0,
R_bvfs1IcRZE2V3m9,,,,,,,,,,,
R_1JFr3AEnYckNWON,"As someone who is living in a country that is not her native one, I do understand the problems with xenophobia and strongly stand against it",,0,0,0,0,0,0,0,0,
R_5btKeYXWzlyFTnr,,,,,,,,,,,
R_8J2WR6iL1UWEHvP,,,,,,,,,,,
R_2wRDnrj6J7l7CE4,,It is sad and disturbing. I have been harassed several times verbally and faced an assault threat for being another race.  In my experience I have been attacked by another minority racial group.,0,0,0,0,1,1,0,0,
R_1GJP5mMgIG99qs8,I am upset with people. I have already known this information. Xenophobia is bad.,,0,0,1,1,0,0,0,0,
R_1HqwXQn72iduLLT,,somewhat worried about this situatons,0,0,0,0,1,0,0,0,
R_3HMOulyRk0lEI9I,,,,,,,,,,,
R_2rop2HMRUP29R2p,,I read it. I got inform about it. Don't really care.,0,0,0,0,0,0,1,0,
R_1LAaIxwMe8p7NWb,,"Frustrated, disappointed, angry",0,0,0,1,0,0,0,0,
R_svybhzeo6vBc7IJ,It is really not good for Asian population in america. ,,1,0,0,0,0,0,0,0,
R_1rAHRHInNzXbLkJ,,I feel a little scared because I am an Asian-American. I don’t know if I will be target of hatred towards me simply because I am Asian. I think the fear is due to not being informed about the pandemic. ,1,0,0,0,1,0,0,0,
R_1DMVE0Fe2NtysZb,,,,,,,,,,,
R_1QneacV93krDECi,,,,,,,,,,,
R_21gHah7PEcPUg8I,,"I thought it was interesting, but I don't really follow politics. ",0,0,0,0,0,0,1,0,
R_25TlI7jnrP7XL6I,"I've had this same discrimination even though I'm not from the country that ""started"" covid. Even then, they didn't start covid. Nobody deserves this",,0,0,0,0,0,0,0,0,
R_2zMI5eOWFcgPqJk,,Asian American are really experiencing increase of Anti-asian and discrimination. This is sad to know.,1,0,0,0,0,1,0,0,
R_1dadCfdjo4zeVPF,I think that's really racist and it's not fair someone shouldn't be that mean to people,,0,0,0,1,0,0,0,0,
R_2ClFrEiQkM8shuf,"I'm proud of myself, came here 40 some years ago with nothing and have earned every pennies with hard working from myself.  I'll be stand up for myself along with my fellow American, educated themself to be non-discriminated and fight back from those who treated us down.
Treated people as how they treated us; hopefully with respect.  ",,0,0,0,0,0,0,0,0,
R_2EzvODhyv6Pc32x,,,,,,,,,,,
R_12LtFae0veGob4H,,,,,,,,,,,
R_Wj0cJiXw7u6q8QV,"I have never faced such harsh encounter. I think the author made up the story. All people, regardless of their ethnic origins, have been very very nice to me.",,0,0,0,0,0,0,0,0,
R_AnFSyyRavi2VKox,,,,,,,,,,,
R_3qaK70jyxs6gMQm,I strongly agree with the perspective shared by Phan. There is a marked increase in hateful stances. The rise seems to be associated with pro-white sentiment.,,0,0,0,0,0,0,0,0,
R_2ZBpmRHEqqZyLfA,,"It made me feel sad as an Asian American.  In addition, I also thought about how scared it would make me feel if I or one of my family members went through an experience like this.  I also felt glad that I havent.",0,0,0,0,1,1,0,0,
R_1n1kpPsz0TCfHGh,It hasn't happened to me yet,,0,0,0,0,0,0,0,0,
R_1LRqiYt1Y42PqkR,,,,,,,,,,,
R_DICIRgyFvqooB4R,,It is sad and disheartening to see that there is so much rise of hatred against people of  color. Everyone should fight against it,0,1,0,0,0,1,0,0,
R_O9C4vYGzYY1cTF7,I agree to it. It should be stopped ,,0,0,0,0,0,0,0,0,
R_en7LXxA9vBaPQoV,,,,,,,,,,,
R_2sSASHQEUd7HtXX,,,,,,,,,,,
R_3vXVPKUVCIHiB1f,,"The reality didnot really change since 1960s, minor populations has been promised much more but useless to really change their role of society, system discrimination continued and being used to counter Asia/Africa/other america countries with both military and economic risk attempts.",0,1,0,0,0,0,0,0,
R_Osfwp19TlmHfM6l,My reaction to this article is disgust. It is cruel how people assumed that anyone from the origin county of the virus either created the virus or had it. In my opinion people should do better and be inviting to other races.  ,,0,0,0,0,0,0,0,0,
R_1XKPOxLy8m8Ktfr,,,,,,,,,,,
R_5jruTBxpbVR3lV7,,"I agreed with the message of solidarity and coalition building. In New York hate crimes increased heavily because of COVID, so I'm certainly not surprised. I hope coalitions can be built, and people can band together.",0,0,1,0,0,0,0,0,
R_3gO3vEyP9g3UWPg,,,,,,,,,,,
R_23VIUrELPzKhECQ,,I find these incidents appalling and disgusting.  I want there to be more justice to be serviced towards these perpetrators.  How do we stop this racism from getting worse? ,0,0,0,1,0,0,0,0,
R_3OjispOcgcwuxS7,,,,,,,,,,,
R_1rPVHgzPCnmGpD0,This is absolutely shameful act. These need to be stopped. ,,0,0,0,1,0,0,0,0,
R_3fWdwRDc8IkHXBv,,I’m not happy with the increase in racism. I myself have been told to go back to China. I think the president at the time encouraged this in the people. ,1,0,0,0,0,0,0,0,
R_1LBgW4waf2GZsEp," It get's me mad that all Asian are being bunched up as one, or the we are being blame for something we don't really have knowledge, or control with. And that we the government are not acting with urgency to stop this Asian Hate. More importantly, we as Asian, failed s a community to act to fight for one another, with force if nevessary, with influence , to stop this discrimination we are ecperiencing rihht now.",,1,0,0,1,0,0,0,0,
R_zZOD92NwuLtY4k9,"I was surprised of this kind of behavior against Asian, ",,1,0,0,0,0,0,0,0,
R_OCj2S5Pq49cMDbr,,This article makes me sad as clearly what it still means to be American for some white people is to be white and not other. It’s really hard to envision a day when we move beyond looking at skin color and other differences. It makes me feel bad about humanity. ,0,0,0,0,0,1,0,0,
R_3HNdMCgGp7ApkOR,,,,,,,,,,,
R_BECvuLjvuHv2Cml,,,,,,,,,,,
R_2bVj7f5mKZABM6R,I am honestly not shocked about the information in the article. As a mixed race woman I believe this goes on anywhere. I believe COVID really brought out the worse racism in people.,,0,0,1,0,0,0,0,0,
R_1QfM0PghspcO8GW,,,,,,,,,,,
R_Ddu1YGElGX93ZTz,,I think it's ignorance for people to hate and hurt Asian americans. Most Asian Americans are educated and have  done good deed for the benefit of America. A lot of Asians served in the military. worked as in the medical field thus serving the American people.I feel sad because I worked as a nurse and took care of these people and this is what we get in return. The government is not doing a good job to protect us.,1,0,0,0,0,1,0,0,
R_23fvPgLURkv1jGw,,I read about the story back in the day. I was disappointed then and felt terrible for those Asian living around others who didn't think before speaking. Misleading information can cause serious problems and long-lasting effects.,1,0,1,0,0,0,0,0,
R_20ZfRN7gxgFIwjg,,"I'm sad to the state of america, how the hate is growing in the country, and how we are treating each other terribly. Covid is only giving people a reason to hate on someone but that hate must have been there already, people are just looking for reason to lash out at others.",0,0,0,0,0,1,0,0,
R_32KhcQTQQsRUrZL,"This seems to be more and more common nowadays thanks to the Covid Pandemic. While it is unfortunate, there are always some bad individuals, and it doesn't surprise me. The pandemic is difficult to blame so people are looking to blame something else.",,0,0,1,0,0,0,0,0,
R_2dHepIfvq01TYzz,,,,,,,,,,,
R_3oYMaa4TYREhywf,"As a self-identifying Asian-American, I'm deeply worried about facing the same racist and xenophobic attacks, whether verbally or physically. Since Covid occurred during the presidency of Trump, the nation lacked principled leadership to calm irrational fears and misinformation. The harm Trump inflicted by his racism (blaming the Chinese, childish mislabeling of the pandemic as ""kung-fu"") has had permanent repercussions. Ugly sentiments are regularly hurled as part of the national discourse by the public and politicians. ",,1,0,0,0,1,0,0,0,
R_1LNW9lt7SmNlNdh,,"covid 19
asian american
discrimination",1,0,0,0,0,0,1,0,
R_2EctasQIopjQPqH,,shows reality,0,0,0,0,0,0,1,0,
R_2ATkJbCd53vdZ9c,,,,,,,,,,,
R_2dybOuDsHxnvqm0,,Happy in sone way. Happy in sone way. Happy in sone way. ,0,0,0,0,0,0,1,0,
R_2tSzr0K032PNWmt,,,,,,,,,,,
R_AGtmljfrLwLCmpr,,,,,,,,,,,
R_1dzyA8OpKBERwKh,I'm just as outraged and worried for my kids safety and their families more these days than I was in the past.,,0,0,0,1,1,0,0,0,
R_2rCxqbMu9lHvDPr,"The reaction to the article is very bad , because people did not think twice before they act and do the real no good thing and attitude.",,0,0,0,0,0,0,0,0,
